#  m1= 0.13957 m2= 0.93827
1.61284       0.895874        21.5514        3.56398        9.20778              0              0
1.61784       0.904585        21.8805        3.70505        9.12429              0              0
1.62284       0.913321        22.1565        3.84369        9.04027              0              0
1.62784       0.922082        22.3921         3.9799        8.95717              0              0
1.63284       0.930868        22.6078        4.11364        8.87799              0              0
1.63784       0.939679        22.8099        4.24488        8.80316              0              0
1.64284       0.948515        23.0022        4.37363        8.73219              0              0
1.64784       0.957377        23.1842        4.49987        8.66503              0              0
1.65284       0.966263        23.3506        4.62359        8.59965              0              0
1.65784       0.975175        23.5007        4.74479         8.5365              0              0
1.66284       0.984113        23.6274        4.86347        8.47347              0              0
1.66784       0.993075        23.7322        4.97964        8.41154              0              0
1.67284        1.00206        23.8104         5.0933        8.34937              0              0
1.67784        1.01108        23.8653        5.20447        8.28814              0              0
1.68284        1.02011         23.896        5.31315        8.22746              0              0
1.68784        1.02918        23.9069        5.41937        8.16848              0              0
1.69284        1.03827        23.9009        5.52313        8.11167              0              0
1.69784        1.04738        23.8812        5.62447        8.05805              0              0
1.70284        1.05652        23.8533        5.72339        8.00883              0              0
1.70784        1.06569        23.8199        5.81993        7.96468              0              0
1.71284        1.07488        23.7883         5.9141        7.92727              0              0
1.71784         1.0841        23.7653        6.00593        7.89653              0              0
1.72284        1.09334        23.7583        6.09545        7.87456              0              0
1.72784        1.10261        23.7736        6.18269        7.86122              0              0
1.73284         1.1119        23.8159        6.26767        7.85849              0              0
1.73784        1.12122        23.8933        6.35042        7.86647              0              0
1.74284        1.13057        24.0061        6.43098        7.88661              0              0
1.74784        1.13994        24.1658        6.50937        7.91906              0              0
1.75284        1.14934        24.3685        6.58563        7.96501              0              0
1.75784        1.15876        24.6274        6.65979         8.0245              0              0
1.76284        1.16821        24.9373        6.73188        8.09847              0              0
1.76784        1.17768         25.308        6.80194        8.18691              0              0
1.77284        1.18718        25.7374        6.86999        8.29031              0              0
1.77784         1.1967        26.2296        6.93607        8.40864              0              0
1.78284        1.20626        26.7851        7.00022        8.54175              0              0
1.78784        1.21583        27.4024        7.06247        8.68969              0              0
1.79284        1.22544        28.0829        7.12284        8.85128              0              0
1.79784        1.23506        28.8198        7.18139        9.02678              0              0
1.80284        1.24472        29.6134        7.23813         9.2139              0              0
1.80784         1.2544        30.4536        7.29311        9.41272              0              0
1.81284        1.26411        31.3359        7.34635        9.62062              0              0
1.81784        1.27384        32.2503         7.3979        9.83663              0              0
1.82284         1.2836        33.1875        7.44777        10.0582              0              0
1.82784        1.29338        34.1374        7.49602        10.2832              0              0
1.83284        1.30319        35.0879        7.54266        10.5094              0              0
1.83784        1.31303        36.0295        7.58774        10.7329              0              0
1.84284        1.32289        36.9486        7.63128        10.9526              0              0
1.84784        1.33278        37.8363        7.67332        11.1623              0              0
1.85284        1.34269        36.8134        7.71388        11.3614              0              0
1.85784        1.35263        37.2634          7.753        11.5438              0              0
1.86284        1.36259        37.5655        7.79072        11.7074              0              0
1.86784        1.37259        37.8662        7.82705        11.8472              0              0
1.87284         1.3826        38.1663        7.86204        11.9595              0              0
1.87784        1.39265        38.4659         7.8957        12.0418              0              0
1.88284        1.40272         38.765        7.92808        12.0889              0              0
1.88784        1.41282        38.9603        7.95919        12.1019              0              0
1.89284        1.42294        39.0297        7.98907        12.0743              0              0
1.89784        1.43309        39.0989        8.01775        12.0101              0              0
1.90284        1.44326         39.168        8.04525        11.9066              0              0
1.90784        1.45346        39.2369        8.07159        11.7669              0              0
1.91284        1.46369        39.3058        8.09682        11.5929              0              0
1.91784        1.47394        39.2053        8.12094        11.3867              0              0
1.92284        1.48422        39.0755          8.144        11.1542              0              0
1.92784        1.49452         38.946        8.16601        10.8965              0              0
1.93284        1.50485        38.8167        8.18699        10.6218              0              0
1.93784        1.51521        38.6876        8.20698        10.3298              0              0
1.94284         1.5256        38.5363          8.226        10.0292              0              0
1.94784        1.53601        38.2934        8.24407         9.7205              0              0
1.95284        1.54644         38.051        8.26121        9.40955              0              0
1.95784         1.5569         37.809        8.27744        9.09811              0              0
1.96284        1.56739        37.5674         8.2928        8.78927              0              0
1.96784        1.57791        37.3263        8.30729        8.48536              0              0
1.97284        1.58845        37.0675        8.32095        8.18748              0              0
1.97784        1.59901        36.7899        8.33379        7.89797              0              0
1.98284        1.60961        36.5129        8.34583        7.61663              0              0
1.98784        1.62023        36.2363        8.35709        7.34531              0              0
1.99284        1.63087        35.9602        8.36759        7.08372              0              0
1.99784        1.64154        35.6846        8.37736        6.83254              0              0
2.00284        1.65224        35.4191        8.38641        6.59173              0              0
2.00784        1.66296        35.1578        8.39475        6.36114              0              0
2.01284        1.67372         34.897        8.40242        6.14086              0              0
2.01784        1.68449        34.6367        8.40941         5.9303              0              0
2.02284        1.69529        34.3768        8.41576        5.72959              0              0
2.02784        1.70612        34.1173        8.42148        5.53795              0              0
2.03284        1.71698        33.8918        8.42658        5.35541              0              0
2.03784        1.72786        33.6708        8.43108        5.18128              0              0
2.04284        1.73877        33.4503          8.435         5.0154              0              0
2.04784         1.7497        33.2301        8.43835        4.85723              0              0
2.05284        1.76066        33.0103        8.44115        4.70647              0              0
2.05784        1.77165        32.7909        8.44341        4.56269              0              0
2.06284        1.78266        32.6173        8.44514        4.42556              0              0
2.06784         1.7937        32.4439        8.44637         4.2947              0              0
2.07284        1.80477        32.2709         8.4471         4.1698              0              0
2.07784        1.81586        32.0981        8.44735         4.0505              0              0
2.08284        1.82698        31.9257        8.44712        3.93654              0              0
2.08784        1.83813         31.756        8.44644        3.82758              0              0
2.09284         1.8493        31.6289        8.44532        3.72337              0              0
2.09784        1.86049         31.502        8.44376        3.62366              0              0
2.10284        1.87172        31.3754        8.44179        3.52816              0              0
2.10784        1.88297        31.2489         8.4394         3.4367              0              0
2.11284        1.89425        31.1227        8.43662        3.34899              0              0
2.11784        1.90555        30.9988        8.43345        3.26491              0              0
2.12284        1.91688        30.9145        8.42991        3.18418              0              0
2.12784        1.92823        30.8304          8.426         3.1067              0              0
2.13284        1.93961        30.7464        8.42174        3.03224              0              0
2.13784        1.95102        30.6626        8.41713        2.96066              0              0
2.14284        1.96246        30.5788        8.41218        2.89182              0              0
2.14784        1.97392        30.4953        8.40692        2.82556              0              0
2.15284        1.98541        30.4422        8.40133        2.76177              0              0
2.15784        1.99692        30.3897        8.39544        2.70028              0              0
2.16284        2.00846        30.3372        8.38926        2.64106              0              0
2.16784        2.02003        30.2849        8.38278        2.58389              0              0
2.17284        2.03162        30.2326        8.37602        2.52878              0              0
2.17784        2.04324        30.1804        8.36899        2.47553              0              0
2.18284        2.05489        30.1479         8.3617        2.42412              0              0
2.18784        2.06656        30.1188        8.35415        2.37443              0              0
2.19284        2.07826        30.0896        8.34635        2.32638              0              0
2.19784        2.08998        30.0606        8.33831        2.27993              0              0
2.20284        2.10173        30.0315        8.33003        2.23494              0              0
2.20784        2.11351        30.0025        8.32153        2.19142              0              0
2.21284        2.12532        29.9852        8.31281        2.14922              0              0
2.21784        2.13715        29.9737        8.30387        2.10838              0              0
2.22284          2.149        29.9622        8.29473        2.06875              0              0
2.22784        2.16089        29.9506        8.28539        2.03033              0              0
2.23284         2.1728        29.9391        8.27586        1.99305              0              0
2.23784        2.18473        29.9276        8.26613        1.95687              0              0
2.24284         2.1967        29.9197        8.25623        1.92174              0              0
2.24784        2.20869        29.9167        8.24615        1.88761              0              0
2.25284         2.2207        29.9137         8.2359        1.85446              0              0
2.25784        2.23274        29.9107        8.22548        1.82222              0              0
2.26284        2.24481        29.9077        8.21491        1.79089              0              0
2.26784        2.25691        29.9047        8.20418        1.76039              0              0
2.27284        2.26903        29.9021         8.1933        1.73073              0              0
2.27784        2.28118        29.9034        8.18228        1.70185              0              0
2.28284        2.29335        29.9047        8.17112        1.67373              0              0
2.28784        2.30555        29.9059        8.15982        1.64635              0              0
2.29284        2.31778        29.9072         8.1484        1.61966              0              0
2.29784        2.33003        29.9084        8.13685        1.59367              0              0
2.30284        2.34231        29.9097        8.12518         1.5683              0              0
2.30784        2.35462         29.911        8.11339         1.5436              0              0
2.31284        2.36695        29.9124        8.10149        1.51948              0              0
2.31784        2.37931        29.9138        8.08948        1.49595              0              0
2.32284         2.3917        29.9152        8.07737        1.47299              0              0
2.32784        2.40411        29.9166        8.06515        1.45057              0              0
2.33284        2.41655         29.918        8.05284        1.42869              0              0
2.33784        2.42902        29.9188        8.04044        1.40731              0              0
2.34284        2.44151         29.918        8.02795        1.38643              0              0
2.34784        2.45403        29.9172        8.01537        1.36601              0              0
2.35284        2.46657        29.9165        8.00271        1.34607              0              0
2.35784        2.47914        29.9157        7.98997        1.32656              0              0
2.36284        2.49174        29.9149        7.97715         1.3075              0              0
2.36784        2.50437        29.9142        7.96426        1.28885              0              0
2.37284        2.51702          29.91        7.95131         1.2706              0              0
2.37784        2.52969         29.905        7.93828        1.25275              0              0
2.38284         2.5424           29.9        7.92519        1.23527              0              0
2.38784        2.55513         29.895        7.91204        1.21817              0              0
2.39284        2.56789        29.8899        7.89883        1.20142              0              0
2.39784        2.58067        29.8849        7.88556        1.18502              0              0
2.40284        2.59348        29.8788        7.87225        1.16896              0              0
2.40784        2.60632        29.8687        7.85888        1.15322              0              0
2.41284        2.61918        29.8586        7.84546         1.1378              0              0
2.41784        2.63207        29.8485          7.832         1.1227              0              0
2.42284        2.64498        29.8384        7.81849        1.10789              0              0
2.42784        2.65793        29.8283        7.80495        1.09337              0              0
2.43284         2.6709        29.8182        7.79136        1.07913              0              0
2.43784        2.68389        29.8051        7.77774        1.06517              0              0
2.44284        2.69691        29.7897        7.76408        1.05148              0              0
2.44784        2.70996        29.7743        7.75039        1.03805              0              0
2.45284        2.72304        29.7589        7.73668        1.02487              0              0
2.45784        2.73614        29.7436        7.72293        1.01194              0              0
2.46284        2.74927        29.7282        7.70915       0.999251              0              0
2.46784        2.76242        29.7129        7.69536       0.986795              0              0
2.47284         2.7756        29.6936        7.68153       0.974565              0              0
2.47784        2.78881        29.6738        7.66769        0.96256              0              0
2.48284        2.80204         29.654        7.65383       0.950767              0              0
2.48784         2.8153        29.6342        7.63995       0.939192              0              0
2.49284        2.82859        29.6144        7.62605       0.927816              0              0
2.49784         2.8419        29.5947        7.61214       0.916645              0              0
2.50284        2.85524        29.5746        7.59822       0.905667              0              0
2.50784        2.86861        29.5511        7.58429       0.894881              0              0
2.51284          2.882        29.5276        7.57034       0.884282              0              0
2.51784        2.89542        29.5042        7.55639       0.873862              0              0
2.52284        2.90887        29.4808        7.54243       0.863623              0              0
2.52784        2.92234        29.4574        7.52846       0.853552              0              0
2.53284        2.93584        29.4341        7.51449       0.843656              0              0
2.53784        2.94937        29.4103        7.50051       0.833921              0              0
2.54284        2.96292        29.3852        7.48653        0.82435              0              0
2.54784         2.9765        29.3601        7.47256       0.814935              0              0
2.55284        2.99011         29.335        7.45858       0.805675              0              0
2.55784        3.00374          29.31         7.4446       0.796566              0              0
2.56284         3.0174         29.285        7.43063       0.787602              0              0
2.56784        3.03108          29.26        7.41666       0.778784              0              0
2.57284        3.04479        29.2349        7.40269       0.770104              0              0
2.57784        3.05853        29.2094        7.38873       0.761566              0              0
2.58284         3.0723         29.184        7.37478       0.753159              0              0
