1.28284       0.372148              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.28784       0.379455              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.29284       0.386773              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.29784       0.394103              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.30284       0.401447              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.30784       0.408804              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.31284       0.416176              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.31784       0.423563              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.32284       0.430965              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.32784       0.438382              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.33284       0.445817              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.33784       0.453268              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.34284       0.460736              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.34784       0.468222              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.35284       0.475726              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.35784       0.483248              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.36284       0.490789              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.36784       0.498349              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.37284       0.505929              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.37784       0.513528              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.38284       0.521146              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.38784       0.528785              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.39284       0.536445              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.39784       0.544124              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.40284       0.551825              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.40784       0.559547              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.41284       0.567289              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.41784       0.575054              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.42284       0.582839              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.42784       0.590647              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.43284       0.598476              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.43784       0.606328              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.44284       0.614201              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.44784       0.622098              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.45284       0.630016              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.45784       0.637957              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.46284       0.645921              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.46784       0.653908              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.47284       0.661918              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.47784        0.66995              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.48284       0.678007              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.48784       0.686086              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.49284       0.694189              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.49784       0.702315              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.50284       0.710465              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.50784       0.718638              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.51284       0.726835              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.51784       0.735056              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.52284       0.743301              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.52784        0.75157              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.53284       0.759863              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.53784       0.768181              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.54284       0.776522              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.54784       0.784888              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.55284       0.793278              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.55784       0.801692              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.56284       0.810131              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.56784       0.818594              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.57284       0.827082              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.57784       0.835594              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.58284       0.844131              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.58784       0.852693              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.59284       0.861279              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.59784       0.869891              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.60284       0.878527              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.60784       0.887188              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.61284       0.895874              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.61784       0.904585              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.62284       0.913321              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.62784       0.922082              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.63284       0.930868              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.63784       0.939679              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.64284       0.948515              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.64784       0.957377              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.65284       0.966263              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.65784       0.975175              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.66284       0.984113              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.66784       0.993075              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.67284        1.00206              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.67784        1.01108              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.68284        1.02011              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.68784        1.02918              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.69284        1.03827              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.69784        1.04738              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.70284        1.05652              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.70784        1.06569              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.71284        1.07488              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.71784         1.0841              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.72284        1.09334              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.72784        1.10261              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.73284         1.1119              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.73784        1.12122              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.74284        1.13057              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
1.74784        1.13994              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
