======iDiffSys= 0 nPDFA= 22 ====== 
16 1.0000000000e+01 1.4000000000e+04 4.8294850104e-01
5.5749216527e-01 4.3382347042e+01 1.7107651314e+00 7.1776481425e+01 2.8304762202e+00 2.7874376948e+00 2.7452022121e+00 2.7029080426e+00 2.6592235044e+00 2.6156003115e+00 2.5722746942e+00 2.5305449801e+00 2.4867080835e+00 2.4455471560e+00 2.4057298503e+00 2.3639000304e+00 2.3233823396e+00 2.2821596038e+00 2.2423720406e+00 2.2031185760e+00 2.1618527370e+00 2.1222636239e+00 2.0833532292e+00 2.0439164881e+00 2.0055169343e+00 1.9657170800e+00 1.9272429361e+00 1.8874910896e+00 1.8505562404e+00 1.8106738834e+00 1.7724920985e+00 1.7333550797e+00 1.6958380833e+00 1.6587419573e+00 1.6198095556e+00 1.5848263180e+00 1.5470178281e+00 1.5117025314e+00 1.4732302310e+00 1.4355949636e+00 1.3997335741e+00 1.3619849890e+00 1.3268158945e+00 1.2907765577e+00 1.2575184261e+00 1.2207583614e+00 1.1862611283e+00 1.1502918628e+00 1.1159726304e+00 1.0831767202e+00 1.0497744422e+00 1.0152304482e+00 9.8147953750e-01 9.4910623112e-01 9.1559778056e-01 8.8195971668e-01 8.4846528268e-01 8.1688513663e-01 7.8479530324e-01 7.5441606658e-01 7.2413637798e-01 6.9442174749e-01 6.6555554515e-01 6.3626664905e-01 6.0700593853e-01 5.7876480967e-01 5.5074100527e-01 5.2297835921e-01 4.9653685588e-01 4.7021285586e-01 4.4372352374e-01 4.1736392056e-01 3.9222052193e-01 3.6801676369e-01 3.4515792918e-01 3.2169871312e-01 2.9962712420e-01 2.7852726118e-01 2.5688592514e-01 2.3460450176e-01 2.1489439354e-01 1.9588856627e-01 1.7815971791e-01 1.5880715875e-01 1.4340908937e-01 1.2651573993e-01 1.1111561022e-01 9.7154328505e-02 8.3726759932e-02 7.1832989834e-02 6.0180945011e-02 5.0074330790e-02 4.0277234122e-02 3.1436602151e-02 2.3669784318e-02 1.7276166531e-02 1.1913375540e-02 7.9316179064e-03 4.7200234673e-03 2.4627322054e-03 1.0024457933e-03 3.0688642081e-04 4.2532341326e-05 1.0974563135e-06 0.0000000000e+00  8.5810787741e-01 2.7823231940e+00 1.5750599728e+01 1.2441859333e+00 1.5228412136e+00 6.8696934226e-01 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.1772637928e+00 2.1772637928e+00
6.1849083749e-01 4.6059714878e+01 1.9124612062e+00 8.2096345892e+01 3.4087505124e+00 3.3631468926e+00 3.3176256072e+00 3.2713673614e+00 3.2273318572e+00 3.1835963698e+00 3.1382554136e+00 3.0955170750e+00 3.0519014204e+00 3.0067464200e+00 2.9629672332e+00 2.9178393442e+00 2.8747950711e+00 2.8309014137e+00 2.7861368032e+00 2.7430933051e+00 2.6966171617e+00 2.6514450061e+00 2.6073399805e+00 2.5616735692e+00 2.5190743804e+00 2.4755100662e+00 2.4316738217e+00 2.3864652767e+00 2.3445385679e+00 2.3022448937e+00 2.2610222865e+00 2.2177590447e+00 2.1756041874e+00 2.1352195972e+00 2.0939215703e+00 2.0521672382e+00 2.0090647539e+00 1.9673618010e+00 1.9274675745e+00 1.8853971502e+00 1.8449368850e+00 1.8024917826e+00 1.7615487236e+00 1.7197729582e+00 1.6767704232e+00 1.6349611631e+00 1.5933246446e+00 1.5525658709e+00 1.5111914810e+00 1.4725873770e+00 1.4322861384e+00 1.3937216011e+00 1.3548295448e+00 1.3149788094e+00 1.2746558877e+00 1.2344602476e+00 1.1950928005e+00 1.1569072910e+00 1.1182941891e+00 1.0789594254e+00 1.0404076262e+00 1.0028041884e+00 9.6380080214e-01 9.2611080570e-01 8.8736136016e-01 8.4929019897e-01 8.1312128013e-01 7.7616906637e-01 7.3898680128e-01 7.0388644775e-01 6.6941355051e-01 6.3418254009e-01 6.0032133814e-01 5.6689962322e-01 5.3438085455e-01 5.0387667516e-01 4.7376117194e-01 4.4090423304e-01 4.0993432693e-01 3.8057064148e-01 3.5185743350e-01 3.2333119268e-01 2.9568031203e-01 2.6975294382e-01 2.4498822494e-01 2.2025436203e-01 1.9771534747e-01 1.7608855933e-01 1.5498910544e-01 1.3418031025e-01 1.1416230424e-01 9.5234982068e-02 7.9394847514e-02 6.4004749645e-02 5.0314593403e-02 3.8685620046e-02 2.8213573889e-02 1.9506810058e-02 1.2349801259e-02 7.1907398494e-03 3.3706721940e-03 1.3215068967e-03 2.9816444662e-04 1.2478848136e-05 0.0000000000e+00  8.9376074333e-01 3.1199855639e+00 2.1270506517e+01 1.2950161500e+00 1.6375758255e+00 7.1826620288e-01 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4904201652e+00 2.4904201652e+00
6.8616375240e-01 5.1859101681e+01 2.1777325651e+00 8.7155642694e+01 3.6599492698e+00 3.6182412759e+00 3.5729269120e+00 3.5323148040e+00 3.4890665613e+00 3.4476028829e+00 3.4048856530e+00 3.3624244653e+00 3.3198247461e+00 3.2783007100e+00 3.2375724578e+00 3.1939480761e+00 3.1512624505e+00 3.1073459715e+00 3.0667166400e+00 3.0230438042e+00 2.9785448531e+00 2.9364526317e+00 2.8956339223e+00 2.8537245899e+00 2.8103621156e+00 2.7685727891e+00 2.7249995025e+00 2.6844348306e+00 2.6432758981e+00 2.6010682300e+00 2.5582200786e+00 2.5156171185e+00 2.4738129840e+00 2.4313980215e+00 2.3893287284e+00 2.3454056994e+00 2.3059555922e+00 2.2632533305e+00 2.2191712694e+00 2.1766870735e+00 2.1311915532e+00 2.0893534970e+00 2.0465313323e+00 2.0034630837e+00 1.9606118725e+00 1.9177976024e+00 1.8756184610e+00 1.8336706514e+00 1.7908551163e+00 1.7486843918e+00 1.7053495347e+00 1.6616478836e+00 1.6198110213e+00 1.5787027007e+00 1.5352152917e+00 1.4915714955e+00 1.4482605197e+00 1.4041577074e+00 1.3620669670e+00 1.3200504269e+00 1.2787867921e+00 1.2379890849e+00 1.1941079991e+00 1.1536135896e+00 1.1109310377e+00 1.0699562701e+00 1.0281063672e+00 9.8802511752e-01 9.4676366186e-01 9.0650984596e-01 8.6641717581e-01 8.2725745292e-01 7.8962521852e-01 7.5129103427e-01 7.1145097843e-01 6.7341597654e-01 6.3492087118e-01 5.9868195833e-01 5.6273832311e-01 5.2844899216e-01 4.9317505945e-01 4.5882693590e-01 4.2330413569e-01 3.9168401149e-01 3.5806574236e-01 3.2563616106e-01 2.9521047374e-01 2.6649432554e-01 2.3665431999e-01 2.0956038118e-01 1.8473144570e-01 1.5983845871e-01 1.3676633709e-01 1.1349628655e-01 9.3156185131e-02 7.3578158182e-02 5.5531976198e-02 4.0919617711e-02 2.7437188122e-02 1.6890995130e-02 8.8234852737e-03 3.7671569191e-03 9.9063051807e-04 9.5576563757e-05 0.0000000000e+00  9.0452223821e-01 3.2449048955e+00 2.3752374767e+01 1.3138719570e+00 1.6688670834e+00 7.2110992041e-01 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.5791715832e+00 2.5791715832e+00
7.6124118026e-01 5.8271432178e+01 2.4049244219e+00 8.8420457914e+01 3.6492070073e+00 3.6093835713e+00 3.5702907005e+00 3.5325490487e+00 3.4961265292e+00 3.4569211782e+00 3.4174723115e+00 3.3783818953e+00 3.3409312816e+00 3.3034657391e+00 3.2640608350e+00 3.2267756105e+00 3.1866239746e+00 3.1469423791e+00 3.1099258904e+00 3.0716546265e+00 3.0331683367e+00 2.9951782794e+00 2.9585746878e+00 2.9194016009e+00 2.8821455103e+00 2.8446178062e+00 2.8061302176e+00 2.7674711641e+00 2.7260057210e+00 2.6876734564e+00 2.6489171184e+00 2.6099856680e+00 2.5700498126e+00 2.5310320955e+00 2.4911202301e+00 2.4524177169e+00 2.4147186692e+00 2.3761228162e+00 2.3384220307e+00 2.2989804110e+00 2.2596469032e+00 2.2203643909e+00 2.1801286238e+00 2.1403755019e+00 2.0988526637e+00 2.0583616730e+00 2.0179464102e+00 1.9772504767e+00 1.9346605704e+00 1.8940414128e+00 1.8537837463e+00 1.8151663189e+00 1.7733433251e+00 1.7302509221e+00 1.6893758957e+00 1.6488443799e+00 1.6063317483e+00 1.5648814759e+00 1.5215161409e+00 1.4807919604e+00 1.4385572894e+00 1.3980415700e+00 1.3565316189e+00 1.3150971983e+00 1.2727912173e+00 1.2302591196e+00 1.1887573525e+00 1.1490649228e+00 1.1076122883e+00 1.0643500428e+00 1.0244848266e+00 9.8317409016e-01 9.4136599753e-01 9.0088586743e-01 8.5812142807e-01 8.1865624557e-01 7.7948893157e-01 7.4087067906e-01 7.0202060273e-01 6.6330618509e-01 6.2647237374e-01 5.8740905536e-01 5.4889276288e-01 5.1037899354e-01 4.7274425392e-01 4.3666954568e-01 4.0212687254e-01 3.6855388070e-01 3.3539205663e-01 3.0137728950e-01 2.6801761130e-01 2.3683957974e-01 2.0603872270e-01 1.7442775837e-01 1.4499198203e-01 1.1638233471e-01 9.0733223471e-02 6.7914643571e-02 4.7807005760e-02 3.0147132007e-02 1.7229051096e-02 8.3230229172e-03 2.6322166416e-03 3.1732399382e-04 0.0000000000e+00  9.0410330859e-01 3.2397799368e+00 2.3645255449e+01 1.3130987214e+00 1.6688670834e+00 7.2201803756e-01 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.5791715832e+00 2.5791715832e+00
8.4453329470e-01 8.1630981823e+01 3.2455500781e+00 8.6924646027e+01 3.4560198273e+00 3.4234874930e+00 3.3902423825e+00 3.3569619918e+00 3.3228956419e+00 3.2884877816e+00 3.2558153505e+00 3.2234206805e+00 3.1909024081e+00 3.1582677281e+00 3.1256282039e+00 3.0917281073e+00 3.0576337751e+00 3.0238557851e+00 2.9908803113e+00 2.9575339512e+00 2.9251928833e+00 2.8929953623e+00 2.8603849574e+00 2.8262144929e+00 2.7940998852e+00 2.7623537365e+00 2.7294776485e+00 2.6961736739e+00 2.6624788237e+00 2.6319264201e+00 2.5991360356e+00 2.5654304390e+00 2.5302601759e+00 2.4968281574e+00 2.4630160882e+00 2.4274701643e+00 2.3934561510e+00 2.3569699636e+00 2.3223669399e+00 2.2883880003e+00 2.2536520036e+00 2.2176364364e+00 2.1815302087e+00 2.1464179203e+00 2.1102495067e+00 2.0752431661e+00 2.0385377715e+00 2.0038600063e+00 1.9684903215e+00 1.9311009713e+00 1.8941674864e+00 1.8579014445e+00 1.8197331467e+00 1.7811792107e+00 1.7437717297e+00 1.7076539748e+00 1.6695916600e+00 1.6325156096e+00 1.5956757198e+00 1.5574874988e+00 1.5185393993e+00 1.4804041129e+00 1.4427781150e+00 1.4035125281e+00 1.3641730023e+00 1.3256629995e+00 1.2868189935e+00 1.2482999029e+00 1.2107675986e+00 1.1726405976e+00 1.1349480579e+00 1.0965737481e+00 1.0575267732e+00 1.0198162958e+00 9.7962608737e-01 9.4116960265e-01 9.0125561301e-01 8.6254603854e-01 8.2391601137e-01 7.8479704020e-01 7.4551589757e-01 7.0707663319e-01 6.6979422563e-01 6.3242907497e-01 5.9413629475e-01 5.5725098186e-01 5.2025975386e-01 4.8295357199e-01 4.4417644948e-01 4.0542687028e-01 3.6367935553e-01 3.2545621833e-01 2.8391321878e-01 2.4353087575e-01 2.0752001484e-01 1.7205169861e-01 1.3754112814e-01 1.0552862922e-01 7.7220715463e-02 5.2260931410e-02 3.1840890537e-02 1.6067489086e-02 5.7479411444e-03 8.9742895315e-04 0.0000000000e+00  8.9595141467e-01 3.1443402889e+00 2.1733804820e+01 1.2986930906e+00 1.6375758255e+00 7.1388543394e-01 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4904201652e+00 2.4904201652e+00
9.3693891549e-01 1.2654540325e+02 4.7813276732e+00 8.5287951227e+01 3.2224769206e+00 3.1956562972e+00 3.1680283795e+00 3.1382951277e+00 3.1093833011e+00 3.0831244415e+00 3.0548271471e+00 3.0266750434e+00 2.9991814042e+00 2.9720748438e+00 2.9466425301e+00 2.9195168989e+00 2.8921191359e+00 2.8646743463e+00 2.8377933751e+00 2.8108143438e+00 2.7828480052e+00 2.7557480359e+00 2.7284088562e+00 2.7008356852e+00 2.6733958955e+00 2.6447121925e+00 2.6149406147e+00 2.5874343294e+00 2.5591233146e+00 2.5300868682e+00 2.5016818161e+00 2.4736292947e+00 2.4447085552e+00 2.4156254757e+00 2.3884743518e+00 2.3599824520e+00 2.3306034145e+00 2.3015297035e+00 2.2721359042e+00 2.2425984132e+00 2.2122304577e+00 2.1826504493e+00 2.1513368358e+00 2.1206089900e+00 2.0900737209e+00 2.0595520535e+00 2.0266299946e+00 1.9933516435e+00 1.9611887180e+00 1.9297086355e+00 1.8989752183e+00 1.8677460931e+00 1.8363637644e+00 1.8038082943e+00 1.7719824149e+00 1.7382324588e+00 1.7056806291e+00 1.6722265222e+00 1.6383779244e+00 1.6057103634e+00 1.5732915453e+00 1.5393052735e+00 1.5058675759e+00 1.4713711456e+00 1.4369579075e+00 1.4026622246e+00 1.3670028752e+00 1.3319586215e+00 1.2959458829e+00 1.2607398853e+00 1.2267920983e+00 1.1898815064e+00 1.1534187996e+00 1.1188420575e+00 1.0831344910e+00 1.0491973681e+00 1.0131068076e+00 9.7652212213e-01 9.4067414482e-01 9.0416921809e-01 8.6727922112e-01 8.3112563875e-01 7.9477860774e-01 7.5785483712e-01 7.1982096198e-01 6.8284684658e-01 6.4087276850e-01 5.9922725330e-01 5.5529826905e-01 5.1001210942e-01 4.6452841883e-01 4.1868138821e-01 3.7052518060e-01 3.2426123571e-01 2.7726918640e-01 2.3123479653e-01 1.8991295123e-01 1.4763662144e-01 1.1104303182e-01 7.6890507465e-02 4.9074898429e-02 2.6156218767e-02 9.8319760311e-03 1.7652551138e-03 0.0000000000e+00  8.8424053543e-01 3.0197441698e+00 1.9462112228e+01 1.2798868331e+00 1.6062845677e+00 7.1115431059e-01 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4030986574e+00 2.4030986574e+00
1.0394552078e+00 1.9513260627e+02 6.9409077245e+00 8.4655450456e+01 3.0112121250e+00 2.9880796428e+00 2.9652048008e+00 2.9420599626e+00 2.9185735224e+00 2.8960180214e+00 2.8733626039e+00 2.8513402456e+00 2.8286161323e+00 2.8061058997e+00 2.7836277180e+00 2.7607115621e+00 2.7380278760e+00 2.7157929265e+00 2.6933940236e+00 2.6701773841e+00 2.6469525032e+00 2.6235532059e+00 2.6008816944e+00 2.5778747035e+00 2.5543823904e+00 2.5315165900e+00 2.5078344454e+00 2.4842799668e+00 2.4614085195e+00 2.4373802526e+00 2.4137446073e+00 2.3907168891e+00 2.3664766820e+00 2.3418832881e+00 2.3182336226e+00 2.2943048261e+00 2.2697736050e+00 2.2465191683e+00 2.2221154940e+00 2.1983565719e+00 2.1736654760e+00 2.1471506128e+00 2.1209999621e+00 2.0945891748e+00 2.0688400070e+00 2.0418976568e+00 2.0165559129e+00 1.9900417615e+00 1.9632509684e+00 1.9374554121e+00 1.9114247108e+00 1.8843956635e+00 1.8565407298e+00 1.8296131417e+00 1.8019957792e+00 1.7748254561e+00 1.7472067989e+00 1.7187991448e+00 1.6903277821e+00 1.6623041185e+00 1.6330896737e+00 1.6046751946e+00 1.5757368124e+00 1.5471722089e+00 1.5176637484e+00 1.4883210119e+00 1.4587886935e+00 1.4293329916e+00 1.3992899279e+00 1.3667418925e+00 1.3371351826e+00 1.3062565202e+00 1.2763454154e+00 1.2458973980e+00 1.2152955364e+00 1.1839863156e+00 1.1516677931e+00 1.1200390571e+00 1.0881310021e+00 1.0556069038e+00 1.0220095915e+00 9.8722266174e-01 9.5090734061e-01 9.1115172728e-01 8.6863361819e-01 8.2298024575e-01 7.7631735645e-01 7.2816571649e-01 6.8027612825e-01 6.2806379739e-01 5.7488372534e-01 5.2431994841e-01 4.6576718176e-01 4.0916224375e-01 3.5746795191e-01 3.0394857702e-01 2.5053926097e-01 2.0072576282e-01 1.5311456500e-01 1.0810460079e-01 7.0546210733e-02 3.9283340019e-02 1.6487110991e-02 3.4597521191e-03 0.0000000000e+00  8.7137346275e-01 2.8967698037e+00 1.7445576731e+01 1.2613596989e+00 1.5645628906e+00 6.9983008445e-01 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2889014618e+00 2.2889014618e+00
1.1531884429e+00 3.0320319013e+02 1.0085654668e+01 8.7157838653e+01 2.8991906776e+00 2.8783457485e+00 2.8578827620e+00 2.8377454208e+00 2.8186436308e+00 2.7987606842e+00 2.7792562499e+00 2.7600266845e+00 2.7408589267e+00 2.7220651960e+00 2.7025397110e+00 2.6844224320e+00 2.6656632241e+00 2.6467425943e+00 2.6278548694e+00 2.6086670366e+00 2.5894876039e+00 2.5701225720e+00 2.5512458746e+00 2.5316328886e+00 2.5127912037e+00 2.4941028708e+00 2.4752163070e+00 2.4554589521e+00 2.4360993253e+00 2.4159756804e+00 2.3968052394e+00 2.3775068875e+00 2.3578150766e+00 2.3376029749e+00 2.3171192366e+00 2.2975597996e+00 2.2767421769e+00 2.2569661217e+00 2.2361872927e+00 2.2159245859e+00 2.1957631965e+00 2.1742899395e+00 2.1533793315e+00 2.1335105255e+00 2.1121490844e+00 2.0904837938e+00 2.0695472769e+00 2.0477876320e+00 2.0253364550e+00 2.0035101264e+00 1.9806772048e+00 1.9583923876e+00 1.9365409688e+00 1.9133330394e+00 1.8905654909e+00 1.8682882945e+00 1.8449250964e+00 1.8214870916e+00 1.7969014128e+00 1.7728466688e+00 1.7495681666e+00 1.7251002684e+00 1.7000101668e+00 1.6747753177e+00 1.6509983256e+00 1.6251096601e+00 1.5994838392e+00 1.5746563945e+00 1.5493877938e+00 1.5223773961e+00 1.4976112307e+00 1.4712392586e+00 1.4453906056e+00 1.4188563862e+00 1.3920417880e+00 1.3646297652e+00 1.3367875272e+00 1.3089122818e+00 1.2784035435e+00 1.2444087828e+00 1.2093713844e+00 1.1706605853e+00 1.1300154768e+00 1.0863387022e+00 1.0397091286e+00 9.9036760210e-01 9.3773709120e-01 8.8253143193e-01 8.2861827340e-01 7.6873255714e-01 7.1066345739e-01 6.4857683783e-01 5.8588017456e-01 5.2092658153e-01 4.5409016842e-01 3.8959104653e-01 3.2544546733e-01 2.6369160596e-01 2.0378157342e-01 1.4873398599e-01 1.0012616696e-01 5.7668228843e-02 2.5242697139e-02 5.6100769378e-03 0.0000000000e+00  8.6343529429e-01 2.8269405620e+00 1.6391679507e+01 1.2508707471e+00 1.5332716328e+00 6.8711431361e-01 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2049326913e+00 2.2049326913e+00
1.2793659360e+00 4.7085519557e+02 1.4575313862e+01 9.2630661424e+01 2.8673804096e+00 2.8470174397e+00 2.8278590413e+00 2.8088488858e+00 2.7901702295e+00 2.7712399708e+00 2.7538068987e+00 2.7361638770e+00 2.7187343615e+00 2.7024201410e+00 2.6851779134e+00 2.6679973641e+00 2.6513381615e+00 2.6349081455e+00 2.6182547854e+00 2.6020730982e+00 2.5864172341e+00 2.5704455008e+00 2.5542848141e+00 2.5381209205e+00 2.5217799731e+00 2.5055904697e+00 2.4891190723e+00 2.4722392708e+00 2.4561020575e+00 2.4396644254e+00 2.4235376218e+00 2.4075431394e+00 2.3916861842e+00 2.3750654376e+00 2.3584488483e+00 2.3413415739e+00 2.3238383374e+00 2.3063075445e+00 2.2891100936e+00 2.2722691057e+00 2.2547383658e+00 2.2367286665e+00 2.2195139664e+00 2.2022072355e+00 2.1839980805e+00 2.1662447085e+00 2.1487546201e+00 2.1309140421e+00 2.1132149461e+00 2.0947350387e+00 2.0760011101e+00 2.0561791185e+00 2.0374419726e+00 2.0184973379e+00 1.9996644230e+00 1.9800350229e+00 1.9599309815e+00 1.9401447779e+00 1.9201387627e+00 1.9011186680e+00 1.8803652455e+00 1.8607652748e+00 1.8393079153e+00 1.8187614583e+00 1.7978966121e+00 1.7761777028e+00 1.7563238439e+00 1.7357337042e+00 1.7143760078e+00 1.6927676657e+00 1.6704697990e+00 1.6485114233e+00 1.6268982752e+00 1.6033027078e+00 1.5767282343e+00 1.5494160694e+00 1.5202934474e+00 1.4863845572e+00 1.4515896738e+00 1.4164036300e+00 1.3781159667e+00 1.3341103984e+00 1.2862780786e+00 1.2398505688e+00 1.1913689168e+00 1.1399446297e+00 1.0845433503e+00 1.0237569700e+00 9.6329466505e-01 8.9958373751e-01 8.3583400451e-01 7.6594936573e-01 6.9391725916e-01 6.2086437113e-01 5.4598237832e-01 4.6981775581e-01 3.9711850134e-01 3.2233347543e-01 2.5197523815e-01 1.8460823523e-01 1.2637917611e-01 7.6920054309e-02 3.5441841060e-02 8.9760898324e-03 0.0000000000e+00  8.6101541757e-01 2.8064620361e+00 1.6094388526e+01 1.2478006861e+00 1.5332716328e+00 6.9103574379e-01 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2049326913e+00 2.2049326913e+00
1.4193492905e+00 7.3361450893e+02 2.1055347772e+01 1.0434875822e+02 2.9948963211e+00 2.9726823887e+00 2.9541175499e+00 2.9341291540e+00 2.9152834427e+00 2.8962534025e+00 2.8777316962e+00 2.8608281927e+00 2.8443178987e+00 2.8272128833e+00 2.8120959585e+00 2.7965774194e+00 2.7805659618e+00 2.7643458648e+00 2.7481167796e+00 2.7333931988e+00 2.7185843351e+00 2.7046048931e+00 2.6902820211e+00 2.6760878403e+00 2.6616960114e+00 2.6476494216e+00 2.6335204791e+00 2.6189517355e+00 2.6049967545e+00 2.5907851278e+00 2.5761298199e+00 2.5616637808e+00 2.5474723489e+00 2.5334387372e+00 2.5191396345e+00 2.5051304035e+00 2.4902645164e+00 2.4754510151e+00 2.4613849236e+00 2.4469728193e+00 2.4323302281e+00 2.4174790396e+00 2.4029214561e+00 2.3875680669e+00 2.3728188243e+00 2.3575635731e+00 2.3427170618e+00 2.3273274809e+00 2.3125307191e+00 2.2970161934e+00 2.2812066119e+00 2.2648386475e+00 2.2490947226e+00 2.2332726404e+00 2.2175858393e+00 2.2022204707e+00 2.1856953787e+00 2.1696626042e+00 2.1538530644e+00 2.1371999083e+00 2.1207153685e+00 2.1042385842e+00 2.0873362098e+00 2.0702203138e+00 2.0533098186e+00 2.0361238994e+00 2.0178826343e+00 1.9996483139e+00 1.9811875847e+00 1.9617981838e+00 1.9413214273e+00 1.9195395524e+00 1.8949147575e+00 1.8680468298e+00 1.8385766185e+00 1.8074191505e+00 1.7752255378e+00 1.7386667038e+00 1.7003249139e+00 1.6599474794e+00 1.6146886255e+00 1.5670964344e+00 1.5205459979e+00 1.4656034741e+00 1.4101581452e+00 1.3472724735e+00 1.2814472434e+00 1.2144086194e+00 1.1476064352e+00 1.0719211933e+00 9.9702757680e-01 9.1676795567e-01 8.3451249357e-01 7.5003031292e-01 6.6667866059e-01 5.8075197998e-01 4.9724215753e-01 4.0940708685e-01 3.2291907045e-01 2.3977593350e-01 1.6609032684e-01 1.0155757480e-01 4.9845991423e-02 1.2304926643e-02 0.0000000000e+00  8.7027048207e-01 2.8868122343e+00 1.7291406693e+01 1.2598622673e+00 1.5541324714e+00 6.9308460051e-01 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.2607516882e+00 2.2607516882e+00
